Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","1694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","209","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1804","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","100","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1202","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","2807","S","Standardized data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2949","Eggs","2011","2011","1000 tonnes","2459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","10886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","138","Mexico","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","1684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","436","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","202","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","54","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","124","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","141","Mongolia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","5","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2949","Eggs","2011","2011","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","206","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","273","Montenegro","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","6018","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","2318","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","221","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","1739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","300","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","199","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","167","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","666","S","Standardized data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2949","Eggs","2011","2011","1000 tonnes","265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","2303","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","143","Morocco","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","20","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","181","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","2179","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","11152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","299","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","19","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","21","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","108","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","30","S","Standardized data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2949","Eggs","2011","2011","1000 tonnes","35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","77","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","144","Mozambique","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","190","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","173","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","19350","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","1485","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","1342","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","1496","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","254","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","48","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","619","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","1191","S","Standardized data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2949","Eggs","2011","2011","1000 tonnes","412","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","1684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","28","Myanmar","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","4145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","16","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","54","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","19","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","34","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","17","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","5","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","147","Namibia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","1746","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","2975","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","30","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","2068","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","2666","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","259","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","219","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","56","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","18","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","36","S","Standardized data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2949","Eggs","2011","2011","1000 tonnes","36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","1645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","149","Nepal","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","52","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","1175","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","205","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","204","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","6","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","7333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","382","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","15","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1347","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","916","S","Standardized data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2949","Eggs","2011","2011","1000 tonnes","692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","11835","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","150","Netherlands","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","153","New Caledonia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","383","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","368","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","210","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","544","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","5","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","623","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","467","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","50","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","160","S","Standardized data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2949","Eggs","2011","2011","1000 tonnes","54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","17339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","156","New Zealand","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","546","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","276","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","504","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","129","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","100","S","Standardized data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2949","Eggs","2011","2011","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","157","Nicaragua","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","6","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","1553","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","143","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","69","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","17","S","Standardized data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2949","Eggs","2011","2011","1000 tonnes","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","968","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","158","Niger","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","165","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","3046","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","9180","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","97185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","1917","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","384","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","464","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","243","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","300","S","Standardized data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2949","Eggs","2011","2011","1000 tonnes","636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","159","Nigeria","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","857","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","285","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","495","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","16","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","296","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","82","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","24","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","131","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","85","S","Standardized data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2949","Eggs","2011","2011","1000 tonnes","59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","1549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","162","Norway","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","3427","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","15","S","Standardized data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","36","S","Standardized data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","6","S","Standardized data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2949","Eggs","2011","2011","1000 tonnes","11","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","221","Oman","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","159","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","25214","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","6132","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","71","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","4338","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","3986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","645","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1536","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","443","S","Standardized data"
"FBS","Food Balance Sheets","165","Pakistan","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","772","S","Standardized data"
